,PSNR,SSIM,MS-SSIM,F_SIM,VIF,FID
64,26.45648956298828,0.8574959635734558,0.9683490991592407,0.8902575969696045,0.4566616117954254,608.5968017578125
65,24.632959365844727,0.7810564041137695,0.9312168955802917,0.8375385999679565,0.3663383424282074,964.3869018554688
66,23.049407958984375,0.889860987663269,0.9750536680221558,0.9182344079017639,0.4847430884838104,254.38137817382812
67,24.730159759521484,0.9191761016845703,0.9851509928703308,0.9393683671951294,0.5465503931045532,121.98898315429688
68,21.87808609008789,0.9446209669113159,0.9915429949760437,0.9775025248527527,0.743185818195343,15.888361930847168
69,23.266071319580078,0.8883800506591797,0.9794560670852661,0.9218301177024841,0.5004600286483765,259.93975830078125
70,22.08523178100586,0.9386309385299683,0.9903280138969421,0.9684818983078003,0.6802455186843872,46.25559616088867
71,22.18879508972168,0.90277498960495,0.9834798574447632,0.9399939775466919,0.5582056045532227,190.3380584716797
72,26.584379196166992,0.9425719976425171,0.9898122549057007,0.9569761157035828,0.6114628314971924,176.61984252929688
73,24.049501419067383,0.9110550880432129,0.9824424982070923,0.9345738887786865,0.5228584408760071,118.37834930419922
74,24.04888916015625,0.9372770190238953,0.988714873790741,0.9561916589736938,0.6111654043197632,56.707191467285156
75,22.718215942382812,0.8329192996025085,0.9485526084899902,0.8660508990287781,0.3672831356525421,383.7038879394531
76,22.884883880615234,0.89339679479599,0.976817786693573,0.9184476733207703,0.49606767296791077,208.07054138183594
77,22.77838134765625,0.8936432600021362,0.9755014181137085,0.9174308180809021,0.4912080466747284,79.38890075683594
78,23.442127227783203,0.860831618309021,0.9618697166442871,0.8876826763153076,0.41729748249053955,534.353515625
79,24.92767333984375,0.8767966628074646,0.9658616781234741,0.9000541567802429,0.46220314502716064,879.28662109375
80,22.81041145324707,0.9055620431900024,0.9810795783996582,0.9311331510543823,0.5361245274543762,122.1698226928711
81,23.494617462158203,0.888759970664978,0.9783317446708679,0.915397584438324,0.5096147060394287,501.4456481933594
82,22.733604431152344,0.7415610551834106,0.9333122968673706,0.8204207420349121,0.36184895038604736,1351.468994140625
83,23.685218811035156,0.8983216285705566,0.971473217010498,0.9091038703918457,0.470127671957016,489.1509704589844
84,24.0582275390625,0.9182710647583008,0.9849669933319092,0.9407727122306824,0.5583483576774597,152.30494689941406
85,23.104398727416992,0.8649856448173523,0.961103618144989,0.8858930468559265,0.40538617968559265,243.7418975830078
86,22.28790283203125,0.8594694137573242,0.9600635766983032,0.8836827874183655,0.40585193037986755,228.27926635742188
87,22.8188533782959,0.8992287516593933,0.9776729345321655,0.9219069480895996,0.5009403824806213,142.06454467773438
88,23.095827102661133,0.9199625849723816,0.9858568906784058,0.9458047747612,0.585570216178894,178.6096649169922
89,23.635974884033203,0.9207521677017212,0.9852418899536133,0.9398037195205688,0.565615713596344,270.31097412109375
90,22.07432746887207,0.8843223452568054,0.9785966277122498,0.9228129386901855,0.5058150887489319,229.4384002685547
91,22.550811767578125,0.8317397832870483,0.9671282768249512,0.8876820206642151,0.4338691830635071,561.9053344726562
92,22.732946395874023,0.9038326740264893,0.9796991348266602,0.9309345483779907,0.539533257484436,203.0540771484375
93,24.840789794921875,0.9279398918151855,0.9849631190299988,0.9462217092514038,0.5866624712944031,135.79898071289062
94,22.502344131469727,0.8116014003753662,0.9607772827148438,0.8763641119003296,0.45332226157188416,720.58154296875
95,24.9090576171875,0.9506506323814392,0.9917656779289246,0.9680784344673157,0.6988018155097961,99.54289245605469
96,23.313289642333984,0.9162390232086182,0.98179692029953,0.9331139922142029,0.5447753667831421,230.20895385742188
97,22.353696823120117,0.9304923415184021,0.9884426593780518,0.9608108401298523,0.6644776463508606,170.19088745117188
98,24.406269073486328,0.9470615386962891,0.9909076690673828,0.9655736088752747,0.6624118089675903,117.2075424194336
99,26.70366096496582,0.9369909167289734,0.9884836077690125,0.9513117671012878,0.6108143925666809,182.21258544921875
100,20.106346130371094,0.8200894594192505,0.9653035402297974,0.9300650358200073,0.6456258296966553,272.16351318359375
101,15.612439155578613,0.7667519450187683,0.9413580894470215,0.9295347929000854,0.6883939504623413,282.7612609863281
102,16.86886978149414,0.7619630098342896,0.945779025554657,0.913910448551178,0.6205947399139404,460.5968322753906
103,16.385787963867188,0.7843116521835327,0.950967013835907,0.9409202337265015,0.6908754706382751,260.0235595703125
104,16.740829467773438,0.7951350212097168,0.9555948972702026,0.9471031427383423,0.7176841497421265,210.27072143554688
105,16.833131790161133,0.7836381793022156,0.9543142318725586,0.937541663646698,0.7017080783843994,312.0771179199219
106,16.794208526611328,0.7900791168212891,0.9577142596244812,0.9437994360923767,0.7108005285263062,267.13385009765625
107,16.615928649902344,0.7936904430389404,0.9568309187889099,0.9531393647193909,0.7375214099884033,171.50038146972656
108,16.535659790039062,0.7761164903640747,0.9510002136230469,0.9321194887161255,0.6389610171318054,340.9375915527344
109,17.386308670043945,0.7880022525787354,0.9588534832000732,0.9324533939361572,0.6523947715759277,373.58673095703125
110,15.95617389678955,0.7759525179862976,0.9531375765800476,0.943813681602478,0.720118522644043,173.99673461914062
111,17.59314727783203,0.7898721694946289,0.9629325270652771,0.9315608143806458,0.6413052082061768,314.3050231933594
112,16.532812118530273,0.7908934354782104,0.9595510959625244,0.9491803646087646,0.7241731882095337,143.95217895507812
113,16.154497146606445,0.7807855606079102,0.9573773145675659,0.9496265649795532,0.7217488288879395,130.1954345703125
114,16.996639251708984,0.7892658114433289,0.9601468443870544,0.9452260136604309,0.6690513491630554,142.82244873046875
115,16.767166137695312,0.7923835515975952,0.9624804854393005,0.9535850882530212,0.7186356782913208,108.67201232910156
116,16.317890167236328,0.7821552753448486,0.959490954875946,0.9517808556556702,0.7169601321220398,93.65257263183594
117,16.245750427246094,0.7737800478935242,0.9569971561431885,0.9433143734931946,0.6926664113998413,126.27606201171875
118,16.183799743652344,0.7819548845291138,0.9614021182060242,0.9547256231307983,0.7343097925186157,96.25775909423828
119,16.909927368164062,0.7899090647697449,0.9651426076889038,0.9541910886764526,0.7132103443145752,139.69320678710938
120,16.894100189208984,0.7903103828430176,0.9657895565032959,0.955247700214386,0.714485228061676,148.41465759277344
121,16.83057975769043,0.790252149105072,0.9647800922393799,0.954094409942627,0.718743622303009,172.13827514648438
122,18.245609283447266,0.7962915897369385,0.9704484939575195,0.9415522813796997,0.6483731865882874,328.22686767578125
123,17.251644134521484,0.7828716039657593,0.9647583365440369,0.9390567541122437,0.6566598415374756,310.6684265136719
124,16.924283981323242,0.7810077667236328,0.960826575756073,0.934583306312561,0.6555824279785156,291.1917724609375
125,19.787668228149414,0.8282293677330017,0.9774020910263062,0.9467813372612,0.6528955101966858,206.93524169921875
126,20.211999893188477,0.8224946856498718,0.9758127927780151,0.932202160358429,0.6067331433296204,300.4895935058594
127,17.2095947265625,0.8118854761123657,0.9682271480560303,0.9523001909255981,0.7277043461799622,41.12052917480469
128,25.665508270263672,0.8972378969192505,0.9879292845726013,0.9476873278617859,0.6318989396095276,167.719482421875
129,28.10669708251953,0.9113657474517822,0.9866337776184082,0.9439103007316589,0.603906512260437,209.81427001953125
130,25.044479370117188,0.8916117548942566,0.9860233068466187,0.9499778747558594,0.6238284707069397,153.6035919189453
131,25.690353393554688,0.8899658918380737,0.985662579536438,0.942260205745697,0.6133190393447876,196.775634765625
132,27.714534759521484,0.8930200338363647,0.9809401035308838,0.9260002970695496,0.5664060711860657,353.07867431640625
133,27.016803741455078,0.882032036781311,0.9786035418510437,0.9211137890815735,0.5523825883865356,446.5784606933594
134,19.921276092529297,0.8518372774124146,0.9806191325187683,0.9569293856620789,0.6905519962310791,31.199251174926758
135,17.831844329833984,0.8138113021850586,0.9691607356071472,0.944827139377594,0.6719415187835693,86.33651733398438
136,18.716346740722656,0.7783755660057068,0.9573792815208435,0.9047410488128662,0.5357574820518494,417.44854736328125
137,16.136537551879883,0.7832300066947937,0.9534175395965576,0.9354031682014465,0.6837728023529053,119.39431762695312
138,16.5931396484375,0.7873519659042358,0.9495279788970947,0.9286587238311768,0.6458461284637451,180.70582580566406
139,15.889936447143555,0.742548942565918,0.9346311092376709,0.9004761576652527,0.5766775608062744,364.9748229980469
140,16.272565841674805,0.7612549066543579,0.9385212659835815,0.901747465133667,0.5750904083251953,445.41107177734375
141,18.596878051757812,0.8252255320549011,0.9619894027709961,0.9184786081314087,0.5963010191917419,391.8377380371094
142,23.760940551757812,0.8969098329544067,0.9828044772148132,0.940421998500824,0.6103254556655884,171.14022827148438
143,28.629959106445312,0.9213553667068481,0.9862672090530396,0.9392613172531128,0.5762359499931335,284.28948974609375
144,27.829559326171875,0.9249069094657898,0.9875676035881042,0.9446300268173218,0.5916853547096252,327.2988586425781
145,29.71291732788086,0.9400860071182251,0.9893897771835327,0.9495429992675781,0.6034799814224243,262.4126281738281
146,28.84047508239746,0.9487263560295105,0.9910699725151062,0.9591973423957825,0.6402769684791565,181.50096130371094
147,21.910335540771484,0.8830305337905884,0.9795987010002136,0.9325428009033203,0.5817791819572449,353.44903564453125
148,18.302818298339844,0.878624677658081,0.9753128886222839,0.9520032405853271,0.6966283917427063,141.2261962890625
149,17.56486701965332,0.8500915765762329,0.9683806300163269,0.9395521879196167,0.6666922569274902,277.1546630859375
150,17.75815200805664,0.8385204672813416,0.9670774340629578,0.9329220056533813,0.6285800933837891,352.906005859375
151,18.07653045654297,0.8163833618164062,0.961753249168396,0.910872757434845,0.5458654761314392,481.49359130859375
152,18.53680992126465,0.8459362983703613,0.9707334041595459,0.9310299158096313,0.5980325937271118,298.34619140625
153,18.715923309326172,0.8442015051841736,0.9723622798919678,0.932826578617096,0.6179689168930054,345.02557373046875
154,18.73495864868164,0.8269705772399902,0.9694007635116577,0.9241229295730591,0.5847215056419373,401.9031982421875
155,17.874921798706055,0.8421964645385742,0.9684672355651855,0.9385647177696228,0.6437690854072571,166.31846618652344
156,17.65908432006836,0.8426892161369324,0.9682751893997192,0.939969539642334,0.6097031235694885,25.64289093017578
157,18.57465362548828,0.8695034980773926,0.9773197174072266,0.9629055857658386,0.7439854741096497,37.427425384521484
158,17.72611427307129,0.8426827788352966,0.9696832895278931,0.9456526041030884,0.6635785102844238,122.30825805664062
159,18.09343719482422,0.8441996574401855,0.9738537073135376,0.9490419626235962,0.691289484500885,145.96734619140625
160,16.924497604370117,0.8221889734268188,0.9652892351150513,0.9384693503379822,0.6282484531402588,165.18328857421875
161,18.257564544677734,0.8457272052764893,0.9758641719818115,0.9521597027778625,0.6730236411094666,111.94502258300781
162,19.347572326660156,0.8367850184440613,0.975409984588623,0.9337420463562012,0.6152473092079163,445.20367431640625
163,19.122268676757812,0.7234708666801453,0.9342854022979736,0.85127192735672,0.4197556674480438,1800.203857421875
164,17.83440399169922,0.8011461496353149,0.9608792662620544,0.9110506176948547,0.5523678660392761,698.5607299804688
165,19.37076187133789,0.8180925846099854,0.971047043800354,0.9166940450668335,0.5711975693702698,725.3338012695312
166,18.467647552490234,0.8540179133415222,0.9769615530967712,0.9487815499305725,0.6714235544204712,162.80345153808594
167,17.3338623046875,0.8424171805381775,0.9705594778060913,0.952498733997345,0.6922304034233093,66.50425720214844
168,17.332433700561523,0.8505903482437134,0.9740930795669556,0.9572370648384094,0.7216604948043823,24.518722534179688
169,20.49889373779297,0.8446807861328125,0.9747227430343628,0.9245737791061401,0.581125020980835,470.53857421875
170,21.11581039428711,0.8373725414276123,0.974230170249939,0.918420672416687,0.572310745716095,470.72210693359375
171,18.226768493652344,0.8459674715995789,0.9756280779838562,0.9503966569900513,0.6803795099258423,111.5078353881836
172,21.07431411743164,0.779998779296875,0.9588092565536499,0.8854116797447205,0.47948771715164185,588.3089599609375
173,18.46824836730957,0.7920101881027222,0.9629338979721069,0.909089982509613,0.5684835314750671,418.16058349609375
174,19.60240936279297,0.7969377040863037,0.9644753336906433,0.9054441452026367,0.540874183177948,374.977783203125
175,19.73404884338379,0.8439030647277832,0.9736711978912354,0.9332824945449829,0.5850532054901123,187.21701049804688
176,26.331275939941406,0.8865410685539246,0.9819144606590271,0.9357108473777771,0.5507634282112122,198.3743438720703
177,26.285850524902344,0.8989704847335815,0.9860562086105347,0.9454326629638672,0.6034620404243469,183.95733642578125
178,25.702592849731445,0.8785578608512878,0.9795903563499451,0.9269790053367615,0.554639995098114,370.04534912109375
179,26.772869110107422,0.9052853584289551,0.9858951568603516,0.9462879300117493,0.601605236530304,207.06622314453125
180,20.909343719482422,0.661823034286499,0.8702212572097778,0.7887028455734253,0.22953444719314575,894.8055419921875
181,23.246200561523438,0.7483309507369995,0.9280220866203308,0.8440675139427185,0.3570692241191864,1385.29638671875
182,24.049102783203125,0.8513123989105225,0.9756128191947937,0.9174665808677673,0.5486418604850769,444.89837646484375
183,26.601158142089844,0.8897053003311157,0.9801534414291382,0.9272003173828125,0.5206134915351868,300.28533935546875
184,24.674598693847656,0.8825907111167908,0.9795552492141724,0.9222915172576904,0.5470482707023621,470.55377197265625
185,19.59868049621582,0.5529133081436157,0.7746474146842957,0.7335314154624939,0.1776079684495926,2436.154541015625
186,24.497604370117188,0.8550388216972351,0.9718259572982788,0.9106155037879944,0.5291104316711426,654.2900390625
187,25.340538024902344,0.847261905670166,0.9611219763755798,0.8871390223503113,0.4735007584095001,1080.064208984375
188,23.6685791015625,0.7845973968505859,0.933438241481781,0.8518068194389343,0.4057418704032898,1551.6873779296875
189,24.524253845214844,0.8324240446090698,0.9504932165145874,0.8794319033622742,0.42520713806152344,1409.915283203125
190,24.568098068237305,0.8277609348297119,0.9525954127311707,0.8754898309707642,0.4174458980560303,1094.693359375
191,26.182783126831055,0.8884624242782593,0.9715155363082886,0.9177915453910828,0.4900878071784973,845.9638671875
192,27.446630477905273,0.9182308912277222,0.9800609350204468,0.9333831071853638,0.5137734413146973,684.1170043945312
193,26.168832778930664,0.8844038844108582,0.9711538553237915,0.9159362316131592,0.5257843136787415,902.8751831054688
194,25.262344360351562,0.8539702296257019,0.9618797302246094,0.8988687992095947,0.5046004056930542,990.0374755859375
195,24.10323715209961,0.8251096606254578,0.9526268839836121,0.8814561367034912,0.451157808303833,1146.2017822265625
196,24.50312614440918,0.8304612636566162,0.9552807807922363,0.8849027752876282,0.47362178564071655,997.2354125976562
197,25.264970779418945,0.8567530512809753,0.9602524638175964,0.8956019282341003,0.499904990196228,1069.70703125
198,24.329288482666016,0.8290700912475586,0.9515659213066101,0.8818051815032959,0.4728585481643677,1273.13427734375
199,23.144987106323242,0.7873930335044861,0.9405423998832703,0.8612044453620911,0.43631711602211,1427.343994140625
200,22.197784423828125,0.6714808940887451,0.8680150508880615,0.7886604070663452,0.31834307312965393,482.1482849121094
201,22.574241638183594,0.6586536765098572,0.868179202079773,0.7936315536499023,0.31034889817237854,590.621826171875
202,21.6530818939209,0.6078945398330688,0.8352285623550415,0.7749250531196594,0.265940397977829,881.8142700195312
203,22.529525756835938,0.7092455625534058,0.8976308107376099,0.8271673917770386,0.3358563184738159,600.531005859375
204,21.348590850830078,0.6059584617614746,0.8257249593734741,0.7813246250152588,0.24367780983448029,843.696533203125
205,22.703950881958008,0.7571830749511719,0.9049481153488159,0.8397709131240845,0.37236323952674866,775.6132202148438
206,23.30772590637207,0.8038992881774902,0.9335899353027344,0.8781849145889282,0.41845783591270447,529.5789184570312
207,20.261600494384766,0.5127681493759155,0.7649876475334167,0.7326701879501343,0.1646842360496521,1130.9678955078125
208,22.8714542388916,0.7734532356262207,0.9264976382255554,0.8499290347099304,0.41183799505233765,674.525390625
209,21.441829681396484,0.6591817140579224,0.8695127964019775,0.789936363697052,0.2957496643066406,1018.7210083007812
210,22.091562271118164,0.7735574245452881,0.926698625087738,0.8495848774909973,0.4051586091518402,647.6720581054688
211,22.441675186157227,0.7801133990287781,0.9263650178909302,0.8452372550964355,0.40910428762435913,620.148193359375
212,22.185546875,0.7861115336418152,0.9281929731369019,0.8448169231414795,0.4052431881427765,434.409912109375
213,21.815773010253906,0.7447850108146667,0.9107600450515747,0.823336660861969,0.3597385585308075,377.62725830078125
214,25.278108596801758,0.819102942943573,0.933910071849823,0.8516325950622559,0.40719109773635864,258.93438720703125
215,26.197696685791016,0.8120319843292236,0.9294735789299011,0.8514618873596191,0.39805203676223755,239.2868194580078
216,25.883071899414062,0.806938648223877,0.9281851649284363,0.8489121794700623,0.4013485908508301,259.94873046875
217,27.223730087280273,0.8582395911216736,0.948845624923706,0.879711925983429,0.46100273728370667,249.4530029296875
218,26.777664184570312,0.8461909294128418,0.9455847144126892,0.867729663848877,0.4392681419849396,224.34970092773438
219,27.271682739257812,0.8563313484191895,0.9494684934616089,0.8792631030082703,0.42586544156074524,188.01173400878906
220,26.566242218017578,0.8301025629043579,0.9379507899284363,0.8520592451095581,0.3948461413383484,279.0229797363281
221,24.696807861328125,0.7502562403678894,0.8970953226089478,0.8143096566200256,0.308820903301239,392.5442810058594
222,24.52720832824707,0.7513999342918396,0.9004711508750916,0.8222560286521912,0.33126986026763916,374.9939270019531
223,24.279495239257812,0.762638509273529,0.902446985244751,0.8313218951225281,0.3499741554260254,449.18316650390625
224,24.382715225219727,0.7586096525192261,0.8981775045394897,0.8306760787963867,0.33274540305137634,533.6035766601562
225,20.684602737426758,0.5122207403182983,0.6721066832542419,0.7354908585548401,0.12964896857738495,844.075927734375
226,24.21872329711914,0.763361394405365,0.8981603384017944,0.8321752548217773,0.3456624746322632,738.2836303710938
227,23.556293487548828,0.7179492712020874,0.8826432228088379,0.8108329176902771,0.3228100836277008,818.6778564453125
228,25.973018646240234,0.8371161818504333,0.943793535232544,0.8720827698707581,0.4238923490047455,574.032470703125
229,25.490453720092773,0.839326798915863,0.944672703742981,0.8762625455856323,0.4412398934364319,539.2362060546875
230,25.421316146850586,0.830967903137207,0.9383540153503418,0.8634657859802246,0.41238489747047424,572.462158203125
231,25.15867042541504,0.8332146406173706,0.9372410774230957,0.8669151067733765,0.42351609468460083,600.2735595703125
232,26.16149139404297,0.8577026724815369,0.9521840810775757,0.8826949596405029,0.4559600055217743,480.07080078125
233,25.833965301513672,0.8510197401046753,0.9513779878616333,0.8801897168159485,0.4457436501979828,414.09564208984375
234,26.762895584106445,0.8748645186424255,0.9590448141098022,0.894086480140686,0.4771699011325836,284.21044921875
235,30.359498977661133,0.9289757609367371,0.980874240398407,0.9399049282073975,0.5600922107696533,50.74061584472656
236,28.9445858001709,0.9112564325332642,0.9729959964752197,0.9276472926139832,0.5041924715042114,104.90756225585938
237,27.438804626464844,0.8869752287864685,0.9671840667724609,0.9053130745887756,0.49945759773254395,116.08877563476562
238,27.94426727294922,0.9000929594039917,0.9706994891166687,0.9145270586013794,0.5025221705436707,117.98530578613281
239,25.680761337280273,0.8074862360954285,0.9329352378845215,0.8680847883224487,0.3996678292751312,240.2837677001953
240,28.604433059692383,0.8989523649215698,0.966804027557373,0.91511470079422,0.4984646439552307,66.62232971191406
241,27.838287353515625,0.8760625720024109,0.9608314037322998,0.8989546895027161,0.4578148424625397,117.18511199951172
242,28.47072982788086,0.9043329954147339,0.9675054550170898,0.9163087606430054,0.4988199472427368,53.02739334106445
243,29.51617431640625,0.9160943031311035,0.9717876315116882,0.92406165599823,0.5329729318618774,39.41207504272461
244,30.66044807434082,0.9241136312484741,0.9755173921585083,0.9300126433372498,0.5406084656715393,11.550050735473633
245,25.14380645751953,0.9053356647491455,0.9712272882461548,0.9250091314315796,0.5380750894546509,16.59246253967285
246,24.217971801757812,0.8988814353942871,0.9692375063896179,0.9228130578994751,0.5328357219696045,23.555082321166992
247,28.531923294067383,0.9223626852035522,0.9766343832015991,0.9348729252815247,0.549930214881897,6.943863868713379
248,27.200658798217773,0.9237985610961914,0.9758681058883667,0.9387913346290588,0.5593637824058533,8.919235229492188
249,19.976375579833984,0.8715263605117798,0.9735204577445984,0.9359902143478394,0.5394847393035889,15.671735763549805
250,27.59967041015625,0.90899658203125,0.9728717803955078,0.9265013933181763,0.5245257616043091,11.809804916381836
251,25.333599090576172,0.8941836357116699,0.9676660895347595,0.9217662215232849,0.5061303973197937,20.399980545043945
252,22.835168838500977,0.8901941776275635,0.9629542231559753,0.9246982336044312,0.48341214656829834,33.9779167175293
253,28.921098709106445,0.9219392538070679,0.9747763872146606,0.9345093369483948,0.5166052579879761,14.419332504272461
254,29.029829025268555,0.9058974981307983,0.971129834651947,0.9185373783111572,0.50238436460495,38.496437072753906
255,28.365779876708984,0.9082260131835938,0.9698032140731812,0.9182615280151367,0.5144908428192139,29.182973861694336
256,27.71000862121582,0.8850536346435547,0.959703803062439,0.9005753397941589,0.4764400124549866,61.14633560180664
257,27.550662994384766,0.8861140012741089,0.9588260650634766,0.9035423398017883,0.4949343800544739,65.36392974853516
258,27.205371856689453,0.867651104927063,0.9485304355621338,0.8915238976478577,0.4489513337612152,101.72550964355469
259,27.960247039794922,0.8822789192199707,0.955918550491333,0.8995323777198792,0.48190316557884216,103.6910400390625
